ent,mun,loc,upm,est_nal,est_est,t_loc,con,vivienda,hab
8,27,90,177,12,431,4,6023,59,6
31,104,60,177,12,873,4,6015,60,6
31,104,60,177,12,873,4,6015,61,5
3,3,1,177,32,271,1,225,62,5
6,2,1,177,32,248,1,178,63,1
21,174,1,177,20,634,2,5005,64,5
3,3,1,177,32,271,1,225,65,6
32,17,1,177,23,240,1,38,66,3
30,91,1,177,20,856,3,5077,67,4
8,27,90,177,12,431,4,6023,68,1
4,2,1,177,32,215,1,3,69,3
6,7,1,177,21,376,1,5217,70,1
8,27,90,177,12,431,4,6023,71,5
8,27,90,177,12,431,4,6023,72,7
8,27,90,177,12,431,4,6023,73,3
7,101,1,177,32,164,1,58,74,3
8,27,90,177,12,431,4,6023,75,4
22,8,37,177,13,660,4,6027,76,7
31,104,60,177,12,873,4,6015,77,4
8,27,90,177,12,431,4,6023,78,1
8,27,90,177,12,431,4,6023,79,3
8,27,90,177,12,431,4,6023,80,1
13,48,1,177,33,287,1,1001,81,3
13,48,1,177,33,287,1,1001,82,2
6,2,1,177,32,248,1,178,83,5
21,174,1,177,20,634,2,5005,84,5
4,2,1,177,32,215,1,3,85,6
4,2,1,177,32,215,1,3,86,3
31,104,60,177,12,873,4,6015,87,7
31,104,60,177,12,873,4,6015,88,2
4,3,1,177,31,336,1,5550,89,1
21,174,1,177,20,634,2,5005,90,7
6,2,1,177,32,248,1,178,91,3
21,34,1,177,10,42,3,343,92,2
8,27,90,177,12,431,4,6023,93,7
1,1,1,177,22,119,1,94,94,6
31,104,60,177,12,873,4,6015,95,4
8,27,90,177,12,431,4,6023,96,3
22,8,37,177,13,660,4,6027,97,7
30,91,1,177,20,856,3,5077,98,3
18,17,1,177,32,206,1,96,99,2
23,5,1,177,21,275,1,64,100,3
22,8,37,177,13,660,4,6027,101,1
30,91,1,177,20,856,3,5077,102,4
6,2,1,177,32,248,1,178,103,5
22,8,37,177,13,660,4,6027,104,4
22,8,37,177,13,660,4,6027,105,5
30,91,1,177,20,856,3,5077,106,6
4,2,1,177,32,215,1,3,107,4
22,8,37,177,13,660,4,6027,108,5
7,101,1,177,32,164,1,58,109,2
8,27,90,177,12,431,4,6023,110,7
21,174,1,177,20,634,2,5005,111,6
31,104,60,177,12,873,4,6015,112,5
3,3,1,177,32,271,1,225,113,1
13,48,1,177,33,287,1,1001,114,6
30,91,1,177,20,856,3,5077,115,6
18,17,1,177,32,206,1,96,116,4
30,91,1,177,20,856,3,5077,117,6
31,104,60,177,12,873,4,6015,118,4
31,104,60,177,12,873,4,6015,119,2
13,48,1,177,33,287,1,1001,120,3
21,174,1,177,20,634,2,5005,121,6
21,174,1,177,20,634,2,5005,122,1
31,104,60,177,12,873,4,6015,123,3
31,104,60,177,12,873,4,6015,124,7
6,7,1,177,21,376,1,5217,125,4
30,91,1,177,20,856,3,5077,126,5
8,27,90,177,12,431,4,6023,127,2
6,2,1,177,32,248,1,178,128,4
21,174,1,177,20,634,2,5005,129,2
23,5,1,177,21,275,1,64,130,5
30,91,1,177,20,856,3,5077,131,3
1,1,1,177,22,119,1,94,132,1
31,104,60,177,12,873,4,6015,133,5
22,8,37,177,13,660,4,6027,134,7
30,91,1,177,20,856,3,5077,135,3
30,91,1,177,20,856,3,5077,136,7
32,17,1,177,23,240,1,38,137,2
6,2,1,177,32,248,1,178,138,3
30,91,1,177,20,856,3,5077,139,4
21,174,1,177,20,634,2,5005,140,2
21,174,1,177,20,634,2,5005,141,6
30,91,1,177,20,856,3,5077,142,1
4,2,1,177,32,215,1,3,143,7
30,91,1,177,20,856,3,5077,144,3
1,1,1,177,22,119,1,94,145,5
30,91,1,177,20,856,3,5077,146,2
7,101,1,177,32,164,1,58,147,4
8,27,90,177,12,431,4,6023,148,1
18,17,1,177,32,206,1,96,149,3
32,17,1,177,23,240,1,38,150,7
21,174,1,177,20,634,2,5005,151,6
23,5,1,177,21,275,1,64,152,3
22,8,37,177,13,660,4,6027,153,6
4,3,1,177,31,336,1,5550,154,1
22,8,37,177,13,660,4,6027,155,3
30,91,1,177,20,856,3,5077,156,5
21,174,1,177,20,634,2,5005,157,3
22,8,37,177,13,660,4,6027,158,3
31,104,60,177,12,873,4,6015,159,1
1,1,1,177,22,119,1,94,160,4
21,174,1,177,20,634,2,5005,161,6
31,104,60,177,12,873,4,6015,162,7
21,174,1,177,20,634,2,5005,163,5
16,53,1,178,22,127,1,103,1,7
18,17,1,178,22,204,1,197,2,7
10,5,1,178,33,200,1,86,3,5
22,14,1,178,22,254,1,275,4,2
27,4,19,178,20,771,4,6001,5,4
23,5,1,178,21,275,1,401,6,1
1,1,1,178,23,120,1,181,7,6
4,2,1,178,32,215,1,140,8,1
16,102,1,178,20,553,1,5053,9,2
28,27,1,178,20,784,1,5428,10,4
10,5,1,178,33,200,1,86,11,5
27,4,19,178,20,771,4,6001,12,7
12,1,1,178,11,107,1,91,13,7
21,106,3,178,10,639,3,5032,14,4
8,19,1,178,33,83,1,641,15,2
16,108,1,178,30,557,1,5004,16,5
27,4,19,178,20,771,4,6001,17,1
8,19,1,178,33,83,1,641,18,2
11,20,1,178,43,59,1,389,19,6
22,14,1,178,22,254,1,275,20,4
27,4,19,178,20,771,4,6001,21,7
5,30,1,178,43,149,1,319,22,2
11,20,1,178,43,59,1,389,23,3
28,27,1,178,20,784,1,5428,24,4
16,102,1,178,20,553,1,5053,25,4
11,20,1,178,43,59,1,389,26,6
24,28,1,178,22,62,1,418,27,4
21,106,3,178,10,639,3,5032,28,4
16,108,1,178,30,557,1,5004,29,3
27,4,19,178,20,771,4,6001,30,5
15,23,1,178,22,14,2,1216,31,1
1,1,1,178,23,120,1,181,32,1
16,108,1,178,30,557,1,5004,33,6
24,28,1,178,22,62,1,418,34,6
27,4,1,178,42,157,1,45,35,4
27,4,19,178,20,771,4,6001,36,4
18,17,1,178,22,204,1,197,37,3
12,1,1,178,11,107,1,91,38,1
32,17,1,178,33,242,1,359,39,1
21,106,3,178,10,639,3,5032,40,4
27,4,19,178,20,771,4,6001,41,3
23,5,1,178,21,275,1,401,42,2
27,4,19,178,20,771,4,6001,43,2
16,102,1,178,20,553,1,5053,44,1
21,106,3,178,10,639,3,5032,45,4
16,53,1,178,22,127,1,103,46,3
27,4,19,178,20,771,4,6001,47,4
16,108,1,178,30,557,1,5004,48,7
10,5,1,178,33,200,1,86,49,1
15,106,1,178,21,134,1,358,50,7
11,20,1,178,43,59,1,389,51,1
16,108,1,178,30,557,1,5004,52,1
27,4,1,178,42,157,1,45,53,5
21,106,3,178,10,639,3,5032,54,3
5,30,1,178,43,149,1,319,55,2
1,1,1,178,23,120,1,181,56,2
23,5,1,178,21,275,1,401,57,7
21,106,3,178,10,639,3,5032,58,4
15,106,1,178,21,134,1,358,59,1
12,1,1,178,11,107,1,91,60,7
8,19,1,178,33,83,1,641,61,3
11,20,1,178,43,59,1,389,62,4
8,19,1,178,33,83,1,641,63,3
24,28,1,178,22,62,1,418,64,7
10,5,1,178,33,200,1,86,65,5
22,14,1,178,22,254,1,275,66,1
4,2,1,178,32,215,1,140,67,4
27,4,19,178,20,771,4,6001,68,4
24,28,1,178,22,62,1,418,69,2
5,30,1,178,43,149,1,319,70,7
18,17,1,178,22,204,1,197,71,2
15,23,1,178,22,14,2,1216,72,4
15,106,1,178,21,134,1,358,73,2
21,106,3,178,10,639,3,5032,74,2
16,102,1,178,20,553,1,5053,75,1
15,23,1,178,22,14,2,1216,76,2
8,19,1,178,33,83,1,641,77,6
15,23,1,178,22,14,2,1216,78,6
15,106,1,178,21,134,1,358,79,4
21,106,3,178,10,639,3,5032,80,5
16,53,1,178,22,127,1,103,81,1
15,23,1,178,22,14,2,1216,82,3
23,5,1,178,21,275,1,401,83,1
27,4,19,178,20,771,4,6001,84,3
28,27,1,178,20,784,1,5428,85,6
24,28,1,178,22,62,1,418,86,2
21,106,3,178,10,639,3,5032,87,6
22,14,1,178,22,254,1,275,88,1
27,4,19,178,20,771,4,6001,89,5
4,2,1,178,32,215,1,140,90,4
5,30,1,178,43,149,1,319,91,2
18,17,1,178,22,204,1,197,92,5
21,106,3,178,10,639,3,5032,93,7
18,17,1,178,22,204,1,197,94,1
16,53,1,178,22,127,1,103,95,7
32,17,1,178,33,242,1,359,96,6
27,4,19,178,20,771,4,6001,97,1
12,1,1,178,11,107,1,91,98,2
16,102,1,178,20,553,1,5053,99,3
27,4,1,178,42,157,1,45,100,2
16,53,1,178,22,127,1,103,101,6
23,5,1,178,21,275,1,401,102,1
22,14,1,178,22,254,1,275,103,4
5,30,1,178,43,149,1,319,104,1
21,106,3,178,10,639,3,5032,105,5
27,4,19,178,20,771,4,6001,106,7
1,1,1,178,23,120,1,181,107,4
10,5,1,178,33,200,1,86,108,2
27,4,19,178,20,771,4,6001,109,5
21,106,3,178,10,639,3,5032,110,2
15,106,1,178,21,134,1,358,111,1
4,2,1,178,32,215,1,140,112,6
21,106,3,178,10,639,3,5032,113,5
21,106,3,178,10,639,3,5032,114,3
32,17,1,178,33,242,1,359,115,1
12,1,1,178,11,107,1,91,116,3
28,27,1,178,20,784,1,5428,117,7
21,106,3,178,10,639,3,5032,118,7
21,106,3,178,10,639,3,5032,119,4
27,4,1,178,42,157,1,45,120,2
27,4,1,178,42,157,1,45,121,7
27,4,19,178,20,771,4,6001,122,3
21,106,3,178,10,639,3,5032,123,6
21,106,3,178,10,639,3,5032,124,6
1,1,1,178,23,120,1,181,125,5
27,4,19,178,20,771,4,6001,126,3
32,17,1,178,33,242,1,359,127,7
27,4,19,178,20,771,4,6001,128,4
28,27,1,178,20,784,1,5428,129,4
21,106,3,178,10,639,3,5032,130,2
21,106,3,178,10,639,3,5032,131,3
32,17,1,178,33,242,1,359,132,3
4,2,1,178,32,215,1,140,133,5
27,4,19,178,20,771,4,6001,134,3
27,4,19,178,20,771,4,6001,135,7
12,1,1,179,12,108,1,42,1,2
10,5,1,179,32,199,1,344,2,4
10,5,1,179,32,199,1,344,3,7
32,17,1,179,23,240,1,354,4,5
10,5,1,179,32,199,1,344,5,7
20,364,1,179,10,619,3,5023,6,2
20,364,1,179,10,619,3,5023,7,6
5,18,1,179,30,359,1,5325,8,7
29,5,1,179,23,263,2,194,9,2
20,364,1,179,10,619,3,5023,10,6
6,10,1,179,23,247,1,137,11,7
30,193,1,179,32,102,1,3277,12,3
6,10,1,179,23,247,1,137,13,7
32,17,1,179,23,240,1,354,14,6
12,1,1,179,12,108,1,42,15,4
20,364,1,179,10,619,3,5023,16,4
12,29,1,179,31,484,1,5101,17,1
20,364,1,179,10,619,3,5023,18,2
32,17,1,179,23,240,1,354,19,5
15,39,4,179,20,542,3,5005,20,7
23,5,1,179,31,277,1,40,21,7
12,1,1,179,12,108,1,42,22,4
12,29,1,179,31,484,1,5101,23,1
4,2,1,179,32,215,1,297,24,2
20,364,1,179,10,619,3,5023,25,3
15,39,4,179,20,542,3,5005,26,4
13,48,1,179,33,287,1,1254,27,5
15,39,4,179,20,542,3,5005,28,4
24,13,1,179,21,684,1,5042,29,1
5,18,1,179,30,359,1,5325,30,6
5,18,1,179,30,359,1,5325,31,3
13,48,1,179,33,287,1,1254,32,4
24,13,1,179,21,684,1,5042,33,2
13,48,1,179,33,287,1,1254,34,4
20,364,1,179,10,619,3,5023,35,5
13,48,1,179,33,287,1,1254,36,6
15,39,4,179,20,542,3,5005,37,6
4,2,1,179,32,215,1,297,38,7
10,5,1,179,32,199,1,344,39,1
12,29,1,179,31,484,1,5101,40,7
12,29,1,179,31,484,1,5101,41,2
20,364,1,179,10,619,3,5023,42,7
10,5,1,179,32,199,1,344,43,6
5,18,1,179,30,359,1,5325,44,2
15,39,4,179,20,542,3,5005,45,2
29,5,1,179,23,263,2,194,46,1
24,13,1,179,21,684,1,5042,47,1
12,1,1,179,12,108,1,42,48,1
15,39,4,179,20,542,3,5005,49,2
4,2,1,179,32,215,1,297,50,6
15,39,4,179,20,542,3,5005,51,7
23,5,1,179,31,277,1,40,52,2
15,39,4,179,20,542,3,5005,53,6
12,29,1,179,31,484,1,5101,54,4
17,7,1,179,33,224,1,296,55,4
15,39,4,179,20,542,3,5005,56,1
30,193,1,179,32,102,1,3277,57,3
15,39,4,179,20,542,3,5005,58,7
29,5,1,179,23,263,2,194,59,5
23,5,1,179,31,277,1,40,60,3
30,193,1,179,32,102,1,3277,61,6
4,2,1,179,32,215,1,297,62,7
26,30,1,179,22,189,1,18,63,2
23,5,1,179,31,277,1,40,64,6
23,5,1,179,31,277,1,40,65,3
15,39,4,179,20,542,3,5005,66,6
12,1,1,179,12,108,1,42,67,5
15,39,4,179,20,542,3,5005,68,6
32,17,1,179,23,240,1,354,69,4
20,364,1,179,10,619,3,5023,70,5
15,39,4,179,20,542,3,5005,71,7
17,7,1,179,33,224,1,296,72,2
30,193,1,179,32,102,1,3277,73,7
15,39,4,179,20,542,3,5005,74,2
15,39,4,179,20,542,3,5005,75,6
20,364,1,179,10,619,3,5023,76,6
29,5,1,179,23,263,2,194,77,7
13,48,1,179,33,287,1,1254,78,6
30,193,1,179,32,102,1,3277,79,3
4,2,1,179,32,215,1,297,80,2
32,17,1,179,23,240,1,354,81,7
17,7,1,179,33,224,1,296,82,1
17,7,1,179,33,224,1,296,83,2
26,30,1,179,22,189,1,18,84,3
20,364,1,179,10,619,3,5023,85,5
20,364,1,179,10,619,3,5023,86,7
26,30,1,179,22,189,1,18,87,3
24,13,1,179,21,684,1,5042,88,3
15,39,4,179,20,542,3,5005,89,5
20,364,1,179,10,619,3,5023,90,7
20,364,1,179,10,619,3,5023,91,5
6,10,1,179,23,247,1,137,92,3
20,364,1,179,10,619,3,5023,93,4
20,364,1,179,10,619,3,5023,94,4
20,364,1,179,10,619,3,5023,95,6
20,364,1,179,10,619,3,5023,96,5
15,39,4,179,20,542,3,5005,97,4
24,13,1,179,21,684,1,5042,98,5
20,364,1,179,10,619,3,5023,99,6
5,18,1,179,30,359,1,5325,100,4
15,39,4,179,20,542,3,5005,101,5
20,364,1,179,10,619,3,5023,102,1
17,7,1,179,33,224,1,296,103,3
15,39,4,179,20,542,3,5005,104,6
26,30,1,179,22,189,1,18,105,7
29,5,1,179,23,263,2,194,106,2
26,30,1,179,22,189,1,18,107,3
6,10,1,179,23,247,1,137,108,3
6,10,1,179,23,247,1,137,109,1
15,39,4,179,20,542,3,5005,110,3
5,30,1,180,43,149,1,206,1,6
28,41,1,180,20,788,1,5501,2,2
21,114,194,180,21,43,3,212,3,2
20,397,1,180,20,620,3,5028,4,6
3,3,1,180,32,271,1,147,5,1
21,114,194,180,21,43,3,212,6,5
20,397,1,180,20,620,3,5028,7,1
32,17,1,180,32,241,1,201,8,6
18,17,1,180,23,205,1,24,9,2
32,17,1,180,32,241,1,201,10,2
27,4,1,180,42,157,1,356,11,2
32,17,1,180,32,241,1,201,12,3
10,7,1,180,22,439,1,5212,13,3
11,20,1,180,43,59,1,274,14,4
13,48,1,180,32,286,1,1291,15,6
32,17,1,180,32,241,1,201,16,1
27,4,1,180,42,157,1,356,17,5
13,48,1,180,32,286,1,1291,18,3
6,10,1,180,22,246,1,125,19,1
27,4,1,180,42,157,1,356,20,1
5,30,1,180,43,149,1,206,21,4
11,20,1,180,43,59,1,274,22,5
10,7,1,180,22,439,1,5212,23,7
16,53,1,180,21,126,1,246,24,3
18,17,1,180,23,205,1,24,25,1
5,30,1,180,43,149,1,206,26,7
11,20,1,180,43,59,1,274,27,4
32,17,1,180,32,241,1,201,28,5
21,114,194,180,21,43,3,212,29,2
32,17,1,180,32,241,1,201,30,4
21,114,194,180,21,43,3,212,31,2
28,41,1,180,20,788,1,5501,32,4
10,7,1,180,22,439,1,5212,33,4
6,10,1,180,22,246,1,125,34,1
27,4,1,180,42,157,1,356,35,7
20,397,1,180,20,620,3,5028,36,5
28,38,1,180,23,89,1,706,37,3
16,53,1,180,21,126,1,246,38,1
28,41,1,180,20,788,1,5501,39,7
13,48,1,180,32,286,1,1291,40,2
26,30,1,180,23,190,1,381,41,4
3,3,1,180,32,271,1,147,42,3
28,38,1,180,23,89,1,706,43,6
18,17,1,180,23,205,1,24,44,4
3,3,1,180,32,271,1,147,45,5
18,17,1,180,23,205,1,24,46,1
20,397,1,180,20,620,3,5028,47,5
10,7,1,180,22,439,1,5212,48,1
3,3,1,180,32,271,1,147,49,2
11,20,1,180,43,59,1,274,50,5
28,38,1,180,23,89,1,706,51,7
26,30,1,180,23,190,1,381,52,1
13,48,1,180,32,286,1,1291,53,1
20,397,1,180,20,620,3,5028,54,2
26,30,1,180,23,190,1,381,55,3
20,397,1,180,20,620,3,5028,56,7
32,17,1,180,32,241,1,201,57,1
20,397,1,180,20,620,3,5028,58,7
20,397,1,180,20,620,3,5028,59,1
5,30,1,180,43,149,1,206,60,6
32,17,1,180,32,241,1,201,61,5
16,53,1,180,21,126,1,246,62,6
20,397,1,180,20,620,3,5028,63,4
16,53,1,180,21,126,1,246,64,3
28,41,1,180,20,788,1,5501,65,5
20,397,1,180,20,620,3,5028,66,7
11,20,1,180,43,59,1,274,67,5
26,30,1,180,23,190,1,381,68,3
18,17,1,180,23,205,1,24,69,1
20,397,1,180,20,620,3,5028,70,2
3,3,1,180,32,271,1,147,71,4
6,10,1,180,22,246,1,125,72,7
6,10,1,180,22,246,1,125,73,2
32,17,1,180,32,241,1,201,74,2
10,7,1,180,22,439,1,5212,75,2
5,30,1,180,43,149,1,206,76,6
20,397,1,180,20,620,3,5028,77,1
20,397,1,180,20,620,3,5028,78,7
28,38,1,180,23,89,1,706,79,3
20,397,1,180,20,620,3,5028,80,5
27,4,1,180,42,157,1,356,81,4
32,17,1,180,32,241,1,201,82,5
16,53,1,180,21,126,1,246,83,5
21,114,194,180,21,43,3,212,84,4
20,397,1,180,20,620,3,5028,85,3
20,397,1,180,20,620,3,5028,86,2
20,397,1,180,20,620,3,5028,87,3
26,30,1,180,23,190,1,381,88,3
6,10,1,180,22,246,1,125,89,5
20,397,1,180,20,620,3,5028,90,1
20,397,1,180,20,620,3,5028,91,6
28,41,1,180,20,788,1,5501,92,3
13,48,1,180,32,286,1,1291,93,6
28,38,1,180,23,89,1,706,94,6
20,397,1,180,20,620,3,5028,95,1
7,101,1,181,22,161,1,390,1,5
2,3,1567,181,30,322,4,6007,2,3
20,67,1,181,24,233,1,320,3,5
12,1,1,181,21,110,1,409,4,5
2,3,1567,181,30,322,4,6007,5,4
7,101,1,181,22,161,1,390,6,2
12,1,1,181,21,110,1,409,7,4
2,4,1,181,31,173,1,344,8,2
6,7,1,181,21,376,1,5210,9,5
2,3,1567,181,30,322,4,6007,10,2
4,2,1,181,21,211,1,43,11,7
2,3,1567,181,30,322,4,6007,12,6
22,14,1,181,21,253,1,345,13,2
7,101,1,181,22,161,1,390,14,4
12,1,1,181,21,110,1,409,15,1
2,3,1567,181,30,322,4,6007,16,3
26,42,22,181,10,754,4,6017,17,4
2,3,1567,181,30,322,4,6007,18,5
2,4,1,181,31,173,1,344,19,4
2,3,1567,181,30,322,4,6007,20,7
18,17,1,181,23,205,1,183,21,6
25,6,1,181,42,185,1,89,22,2
12,1,1,181,21,110,1,409,23,1
22,14,1,181,21,253,1,345,24,4
26,42,22,181,10,754,4,6017,25,4
6,7,1,181,21,376,1,5210,26,2
13,77,1,181,22,506,1,5003,27,2
25,6,1,181,42,185,1,89,28,5
26,42,22,181,10,754,4,6017,29,3
2,3,1567,181,30,322,4,6007,30,3
12,1,1,181,21,110,1,409,31,6
13,77,1,181,22,506,1,5003,32,3
6,7,1,181,21,376,1,5210,33,3
20,67,1,181,24,233,1,320,34,4
6,10,1,181,23,247,1,327,35,4
13,77,1,181,22,506,1,5003,36,4
2,4,1,181,31,173,1,344,37,4
28,38,1,181,32,90,1,847,38,4
7,101,1,181,22,161,1,390,39,2
6,7,1,181,21,376,1,5210,40,3
2,3,1567,181,30,322,4,6007,41,6
6,7,1,181,21,376,1,5210,42,1
3,3,1,181,32,271,1,209,43,6
7,101,1,181,22,161,1,390,44,1
3,3,1,181,32,271,1,209,45,7
26,42,22,181,10,754,4,6017,46,7
4,2,1,181,21,211,1,43,47,5
2,3,1567,181,30,322,4,6007,48,1
26,42,22,181,10,754,4,6017,49,4
6,10,1,181,23,247,1,327,50,2
26,42,22,181,10,754,4,6017,51,5
2,4,1,181,31,173,1,344,52,1
25,6,1,181,42,185,1,89,53,5
6,10,1,181,23,247,1,327,54,2
2,3,1567,181,30,322,4,6007,55,5
32,17,1,181,33,242,1,221,56,4
28,38,1,181,32,90,1,847,57,1
3,3,1,181,32,271,1,209,58,2
25,1,1,181,30,712,1,5024,59,3
25,6,1,181,42,185,1,89,60,4
2,3,1567,181,30,322,4,6007,61,2
18,17,1,181,23,205,1,183,62,4
28,38,1,181,32,90,1,847,63,5
18,17,1,181,23,205,1,183,64,1
32,17,1,181,33,242,1,221,65,3
26,42,22,181,10,754,4,6017,66,3
2,3,1567,181,30,322,4,6007,67,7
3,3,1,181,32,271,1,209,68,7
2,3,1567,181,30,322,4,6007,69,7
13,77,1,181,22,506,1,5003,70,2
20,67,1,181,24,233,1,320,71,5
22,14,1,181,21,253,1,345,72,1
25,6,1,181,42,185,1,89,73,4
26,42,22,181,10,754,4,6017,74,3
29,5,1,181,32,264,2,259,75,6
28,38,1,181,32,90,1,847,76,1
26,43,1,181,40,736,1,5087,77,4
26,42,22,181,10,754,4,6017,78,7
2,3,1567,181,30,322,4,6007,79,4
28,38,1,181,32,90,1,847,80,5
32,17,1,181,33,242,1,221,81,6
25,1,1,181,30,712,1,5024,82,5
4,2,1,181,21,211,1,43,83,4
25,1,1,181,30,712,1,5024,84,2
29,5,1,181,32,264,2,259,85,6
26,42,22,181,10,754,4,6017,86,1
3,3,1,181,32,271,1,209,87,1
2,3,1567,181,30,322,4,6007,88,1
26,43,1,181,40,736,1,5087,89,7
4,2,1,181,21,211,1,43,90,6
20,67,1,181,24,233,1,320,91,7
2,3,1567,181,30,322,4,6007,92,3
26,43,1,181,40,736,1,5087,93,6
32,17,1,181,33,242,1,221,94,5
26,43,1,181,40,736,1,5087,95,7
26,42,22,181,10,754,4,6017,96,3
2,3,1567,181,30,322,4,6007,97,4
26,42,22,181,10,754,4,6017,98,1
13,77,1,181,22,506,1,5003,99,3
29,5,1,181,32,264,2,259,100,1
26,42,22,181,10,754,4,6017,101,7
32,17,1,181,33,242,1,221,102,3
2,3,1567,181,30,322,4,6007,103,1
26,42,22,181,10,754,4,6017,104,7
26,42,22,181,10,754,4,6017,105,2
25,1,1,181,30,712,1,5024,106,1
18,17,1,181,23,205,1,183,107,4
26,42,22,181,10,754,4,6017,108,5
6,10,1,181,23,247,1,327,109,5
29,5,1,181,32,264,2,259,110,3
4,2,1,181,21,211,1,43,111,7
22,14,1,181,21,253,1,345,112,6
2,4,1,181,31,173,1,344,113,3
29,5,1,181,32,264,2,259,114,1
20,67,1,181,24,233,1,320,115,1
26,42,22,181,10,754,4,6017,116,2
26,43,1,181,40,736,1,5087,117,6
2,3,1567,181,30,322,4,6007,118,5
25,1,1,181,30,712,1,5024,119,2
22,14,1,181,21,253,1,345,120,7
18,17,1,181,23,205,1,183,121,5
26,42,22,181,10,754,4,6017,122,2
6,10,1,181,23,247,1,327,123,6
6,10,1,182,32,248,1,7,1,1
32,17,1,182,42,243,1,372,2,5
8,19,1,182,43,85,1,647,3,7
1,1,1,182,23,120,1,175,4,4
2,1,1,182,32,308,1,5004,5,3
32,17,1,182,42,243,1,372,6,6
17,7,1,182,21,219,1,374,7,7
25,6,704,182,20,727,4,6004,8,7
1,1,1,182,23,120,1,175,9,7
21,86,118,182,11,644,4,6004,10,3
32,40,20,182,12,885,4,6038,11,1
7,78,1,182,30,396,1,5020,12,7
7,78,1,182,30,396,1,5020,13,3
12,35,1,182,30,489,1,5063,14,1
1,1,1,182,23,120,1,175,15,2
8,19,1,182,43,85,1,647,16,5
17,7,1,182,21,219,1,374,17,3
32,40,20,182,12,885,4,6038,18,7
24,28,1,182,22,62,1,130,19,2
1,1,1,182,23,120,1,175,20,7
32,40,20,182,12,885,4,6038,21,7
22,14,1,182,32,256,1,321,22,5
25,12,1,182,40,709,1,5074,23,1
21,86,118,182,11,644,4,6004,24,5
32,17,1,182,42,243,1,372,25,5
22,14,1,182,32,256,1,321,26,2
7,89,1,182,30,391,1,5116,27,6
32,40,20,182,12,885,4,6038,28,5
17,6,1,182,32,578,1,5038,29,4
17,6,1,182,32,578,1,5038,30,1
17,6,1,182,32,578,1,5038,31,3
3,3,1,182,32,271,1,321,32,3
21,86,118,182,11,644,4,6004,33,6
2,1,1,182,32,308,1,5004,34,3
25,6,704,182,20,727,4,6004,35,1
6,10,1,182,32,248,1,7,36,3
32,40,20,182,12,885,4,6038,37,4
25,6,704,182,20,727,4,6004,38,5
12,35,1,182,30,489,1,5063,39,1
21,86,118,182,11,644,4,6004,40,3
21,86,118,182,11,644,4,6004,41,5
8,19,1,182,43,85,1,647,42,2
17,7,1,182,21,219,1,374,43,4
8,19,1,182,43,85,1,647,44,4
25,6,704,182,20,727,4,6004,45,1
2,1,1,182,32,308,1,5004,46,6
32,40,20,182,12,885,4,6038,47,1
21,86,118,182,11,644,4,6004,48,2
21,86,118,182,11,644,4,6004,49,7
2,1,1,182,32,308,1,5004,50,2
18,17,1,182,23,205,1,212,51,7
25,12,1,182,40,709,1,5074,52,7
32,17,1,182,42,243,1,372,53,7
25,12,1,182,40,709,1,5074,54,1
1,1,1,182,23,120,1,175,55,4
25,6,704,182,20,727,4,6004,56,1
7,78,1,182,30,396,1,5020,57,1
7,89,1,182,30,391,1,5116,58,2
21,86,118,182,11,644,4,6004,59,3
24,28,1,182,22,62,1,130,60,5
6,10,1,182,32,248,1,7,61,6
12,35,1,182,30,489,1,5063,62,3
21,86,118,182,11,644,4,6004,63,7
25,6,704,182,20,727,4,6004,64,4
25,6,704,182,20,727,4,6004,65,3
7,89,1,182,30,391,1,5116,66,5
27,4,1,182,42,157,1,122,67,3
17,7,1,182,21,219,1,374,68,6
7,89,1,182,30,391,1,5116,69,2
25,6,704,182,20,727,4,6004,70,1
32,40,20,182,12,885,4,6038,71,3
32,40,20,182,12,885,4,6038,72,2
32,40,20,182,12,885,4,6038,73,5
25,6,704,182,20,727,4,6004,74,6
32,40,20,182,12,885,4,6038,75,1
22,14,1,182,32,256,1,321,76,6
25,6,704,182,20,727,4,6004,77,1
18,17,1,182,23,205,1,212,78,2
24,28,1,182,22,62,1,130,79,4
27,4,1,182,42,157,1,122,80,5
32,40,20,182,12,885,4,6038,81,3
21,86,118,182,11,644,4,6004,82,3
22,14,1,182,32,256,1,321,83,7
21,86,118,182,11,644,4,6004,84,6
32,40,20,182,12,885,4,6038,85,1
25,6,704,182,20,727,4,6004,86,6
21,86,118,182,11,644,4,6004,87,6
18,17,1,182,23,205,1,212,88,1
18,17,1,182,23,205,1,212,89,3
21,86,118,182,11,644,4,6004,90,2
21,86,118,182,11,644,4,6004,91,5
32,40,20,182,12,885,4,6038,92,6
21,86,118,182,11,644,4,6004,93,5
2,1,1,182,32,308,1,5004,94,1
25,6,704,182,20,727,4,6004,95,4
7,89,1,182,30,391,1,5116,96,2
3,3,1,182,32,271,1,321,97,2
32,40,20,182,12,885,4,6038,98,5
21,86,118,182,11,644,4,6004,99,1
21,86,118,182,11,644,4,6004,100,3
24,28,1,182,22,62,1,130,101,3
21,86,118,182,11,644,4,6004,102,7
25,12,1,182,40,709,1,5074,103,2
18,17,1,182,23,205,1,212,104,1
25,6,704,182,20,727,4,6004,105,4
25,6,704,182,20,727,4,6004,106,5
21,86,118,182,11,644,4,6004,107,4
25,6,704,182,20,727,4,6004,108,7
25,6,704,182,20,727,4,6004,109,6
25,6,704,182,20,727,4,6004,110,2
